1.250000000430320668e+00,3.134350084670726400e+00
1.250000000860641336e+00,3.127107515772986179e+00
1.250000001290962004e+00,3.119864946896572011e+00
1.250000001721282672e+00,3.112622378041484783e+00
1.250000002151603118e+00,3.105379809207724051e+00
1.250000002581923786e+00,3.098137240395289815e+00
1.250000003012244232e+00,3.090894671604182076e+00
1.250000003442564900e+00,3.083652102834400832e+00
1.250000003872885568e+00,3.076409534085946085e+00
1.250000004303206236e+00,3.069166965358817833e+00
1.250000004733526682e+00,3.061924396653016078e+00
1.250000005163847350e+00,3.054681827968541263e+00
1.250000005594168018e+00,3.047439259305392500e+00
1.250000006024488686e+00,3.040196690663570234e+00
1.250000006454809354e+00,3.032954122043074907e+00
1.250000006885129800e+00,3.025711553443905633e+00
1.250000007315450468e+00,3.018468984866062854e+00
1.250000007745771136e+00,3.011226416309547016e+00
1.250000008176091804e+00,3.003983847774357674e+00
1.250000008606412250e+00,2.996741279260494384e+00
1.250000009036732695e+00,2.989498710767958034e+00
1.250000009467053363e+00,2.982256142296748180e+00
1.250000009897373809e+00,2.975013573846864379e+00
1.250000010327694477e+00,2.967771005418307517e+00
1.250000010758015145e+00,2.960528437011077152e+00
1.250000011188335369e+00,2.953285868625173283e+00
1.250000011618656037e+00,2.946043300260595910e+00
1.250000012048976705e+00,2.938800731917344589e+00
1.250000012479297373e+00,2.931558163595420208e+00
1.250000012909617819e+00,2.924315595294822323e+00
1.250000013339938265e+00,2.917073027015550934e+00
1.250000013770258711e+00,2.909830458757606042e+00
1.250000014200579157e+00,2.902587890520988090e+00
1.250000014630899603e+00,2.895345322305696190e+00
1.250000015061220049e+00,2.888102754111730786e+00
1.250000015491540495e+00,2.880860185939091878e+00
1.250000015921860941e+00,2.873617617787779466e+00
1.250000016352181387e+00,2.866375049657793550e+00
1.250000016782501833e+00,2.859132481549134575e+00
1.250000017212822057e+00,2.851889913461801651e+00
1.250000017643142725e+00,2.844647345395795224e+00
1.250000018073463171e+00,2.837404777351115737e+00
1.250000018503783616e+00,2.830162209327762302e+00
1.250000018934104062e+00,2.822919641325735363e+00
1.250000019364424508e+00,2.815677073345035364e+00
1.250000019794744954e+00,2.808434505385661417e+00
1.250000020225065400e+00,2.801191937447614411e+00
1.250000020655385846e+00,2.793949369530893456e+00
1.250000021085706292e+00,2.786706801635498998e+00
1.250000021516026738e+00,2.779464233761431480e+00
1.250000021946347184e+00,2.772221665908690458e+00
1.250000022376667408e+00,2.764979098077275488e+00
1.250000022806987854e+00,2.757736530267187458e+00
1.250000023237308078e+00,2.750493962478425480e+00
1.250000023667628524e+00,2.743251394710990443e+00
1.250000024097948748e+00,2.736008826964881457e+00
1.250000024528269194e+00,2.728766259240099412e+00
1.250000024958589639e+00,2.721523691536643863e+00
1.250000025388910085e+00,2.714281123854514366e+00
1.250000025819230309e+00,2.707038556193711809e+00
1.250000026249550533e+00,2.699795988554235304e+00
1.250000026679870979e+00,2.692553420936085740e+00
1.250000027110191203e+00,2.685310853339262671e+00
1.250000027540511649e+00,2.678068285763765655e+00
1.250000027970831873e+00,2.670825718209595578e+00
1.250000028401152319e+00,2.663583150676751998e+00
1.250000028831472765e+00,2.656340583165234914e+00
1.250000029261792989e+00,2.649098015675043882e+00
1.250000029692113213e+00,2.641855448206179791e+00
1.250000030122433659e+00,2.634612880758642195e+00
1.250000030552753882e+00,2.627370313332431095e+00
1.250000030983074106e+00,2.620127745927546048e+00
1.250000031413394330e+00,2.612885178543987941e+00
1.250000031843714776e+00,2.605642611181756330e+00
1.250000032274035222e+00,2.598400043840850770e+00
1.250000032704355224e+00,2.591157476521272152e+00
1.250000033134675670e+00,2.583914909223020029e+00
1.250000033564995894e+00,2.576672341946094402e+00
1.250000033995316118e+00,2.569429774690494828e+00
1.250000034425636342e+00,2.562187207456222193e+00
1.250000034855956565e+00,2.554944640243276055e+00
1.250000035286276789e+00,2.547702073051655969e+00
1.250000035716597013e+00,2.540459505881362823e+00
1.250000036146917237e+00,2.533216938732396173e+00
1.250000036577237683e+00,2.525974371604756019e+00
1.250000037007557685e+00,2.518731804498441917e+00
1.250000037437877909e+00,2.511489237413454756e+00
1.250000037868198133e+00,2.504246670349793646e+00
1.250000038298518357e+00,2.497004103307459477e+00
1.250000038728838581e+00,2.489761536286451804e+00
1.250000039159158804e+00,2.482518969286770183e+00
1.250000039589479028e+00,2.475276402308415502e+00
1.250000040019799030e+00,2.468033835351387317e+00
1.250000040450119254e+00,2.460791268415685185e+00
1.250000040880439478e+00,2.453548701501309992e+00
1.250000041310759702e+00,2.446306134608260852e+00
