1.250050092029794113e+00,3.132640303548058114e+00
1.250099155107626370e+00,3.123690795690395650e+00
1.250147387313145897e+00,3.114744360603739715e+00
1.250195143385745666e+00,3.105801151303120289e+00
1.250242864279153432e+00,3.096861213103450972e+00
1.250290990223020815e+00,3.087924474781253981e+00
1.250339874426275255e+00,3.078990762631296896e+00
1.250389714331258340e+00,3.070059834528860776e+00
1.250440513787929087e+00,3.061131427201948974e+00
1.250492083369486140e+00,3.052205307366564035e+00
1.250544078519056468e+00,3.043281316681449855e+00
1.250596067800223699e+00,3.034359401763726094e+00
1.250647617688431579e+00,3.025439623502692132e+00
1.250698377219939150e+00,3.016522144005829631e+00
1.250748145988141768e+00,3.007607193890079245e+00
1.250796912364221081e+00,2.998695026434468058e+00
1.250844854718403454e+00,2.989785867608262926e+00
1.250892305658843684e+00,2.980879871717696528e+00
1.250939686480184276e+00,2.971977091253660497e+00
1.250987424745588994e+00,2.963077466711567354e+00
1.251035871120691700e+00,2.954180838243236629e+00
1.251085231629274652e+00,2.945286976748563657e+00
1.251135528408081621e+00,2.936395628247978173e+00
1.251186596414145091e+00,2.927506562829019110e+00
1.251238116493166963e+00,2.918619618626398626e+00
1.251289678142097905e+00,2.909734732329023910e+00
1.251340859581357989e+00,2.900851950391483136e+00
1.251391309496928006e+00,2.891971418918761305e+00
1.251440814623536513e+00,2.883093354338760683e+00
1.251489340212414314e+00,2.874218000669976902e+00
1.251537035765412531e+00,2.865345581727231750e+00
1.251584205167510788e+00,2.856476257516816109e+00
1.251631247207953157e+00,2.847610093198870373e+00
1.251678578138504028e+00,2.838747046521357564e+00
1.251726551303716128e+00,2.829886976038359592e+00
1.251775389354541579e+00,2.821029668407666779e+00
1.251825142040727812e+00,2.812174879392821847e+00
1.251875677564284750e+00,2.803322380581604989e+00
1.251926708947933120e+00,2.794472002780139963e+00
1.251977850106835266e+00,2.785623667746170540e+00
1.252028690627140950e+00,2.776777402236112025e+00
1.252078874743950410e+00,2.767933331793248630e+00
1.252128169327205720e+00,2.759091655617350813e+00
1.252176507920999882e+00,2.750252607470579758e+00
1.252224002572511319e+00,2.741416410204336351e+00
1.252270921407557358e+00,2.732583232650034777e+00
1.252317636464849615e+00,2.723753157101342026e+00
1.252364551947759752e+00,2.714926163538976311e+00
1.252412026728465078e+00,2.706102133514892927e+00
1.252460305956595743e+00,2.697280872839478150e+00
1.252509474798251699e+00,2.688462148624120918e+00
1.252559443019680918e+00,2.679645733509766092e+00
1.252609963171007479e+00,2.670831448580687439e+00
1.252660678676332129e+00,2.662019196771881369e+00
1.252711192445151944e+00,2.653208980457027355e+00
1.252761142775721481e+00,2.644400899974975516e+00
1.252810272040747241e+00,2.635595133512879773e+00
1.252858475141374495e+00,2.626791902306736315e+00
1.252905818665745574e+00,2.617991427874480248e+00
1.252952527315552622e+00,2.609193889453508053e+00
1.252998940390134930e+00,2.600399389715078335e+00
1.253045446768501936e+00,2.591607935206211355e+00
1.253092410848865690e+00,2.582819435140645492e+00
1.253140103545394402e+00,2.574033718662318559e+00
1.253188651402159515e+00,2.565250567200598741e+00
1.253238013370203463e+00,2.556469755691173962e+00
1.253287989483178766e+00,2.547691094790568656e+00
1.253338259583271608e+00,2.538914466075189225e+00
1.253388444561184700e+00,2.530139843604232386e+00
1.253438178365808842e+00,2.521367297860969359e+00
1.253487177097121874e+00,2.512596981452843714e+00
1.253535292160514958e+00,2.503829099399867086e+00
1.253582537572656808e+00,2.495063869721299010e+00
1.253629086452491492e+00,2.486301481809940483e+00
1.253675237560668121e+00,2.477542060442718963e+00
1.253721358371568950e+00,2.468785642163247029e+00
1.253767815529258423e+00,2.460032168405406949e+00
1.253814905845100247e+00,2.451281496555045347e+00
1.253862800817594048e+00,2.442533426766156257e+00
1.253911515035589064e+00,2.433787739394566607e+00
1.253960904266778975e+00,2.425044235942584336e+00
1.254010693405793075e+00,2.416302775791728585e+00
1.254060528834180621e+00,2.407563301846864068e+00
1.254110045194551271e+00,2.398825850351774758e+00
1.254158933953620103e+00,2.390090543145903634e+00
1.254207000896885527e+00,2.381357563936979727e+00
1.254254201874237307e+00,2.372627123141116456e+00
1.254300650263936001e+00,2.363899417940081182e+00
1.254346594948104077e+00,2.355174595046602093e+00
1.254392373098257796e+00,2.346452723110813654e+00
1.254438346735821330e+00,2.337733779859445526e+00
1.254484835002756871e+00,2.329017656282576620e+00
1.254532054808868535e+00,2.320304176989749667e+00
1.254580080886871229e+00,2.311593132843574150e+00
1.254628832597309618e+00,2.302884319707775962e+00
1.254678089782750305e+00,2.294177576041767530e+00
1.254727534529723743e+00,2.285472812337354220e+00
1.254776810884375537e+00,2.276770026966131066e+00
1.254825591282405339e+00,2.268069305580749706e+00
1.254873637294440458e+00,2.259370804296248370e+00
1.254920843444791823e+00,2.250674719888007047e+00
1.254967256090589123e+00,2.241981252623588272e+00
1.255013064028152270e+00,2.233290568665731168e+00
1.255058562747679574e+00,2.224602769012721470e+00
1.255104099116946426e+00,2.215917870687245106e+00
1.255150006851545763e+00,2.207235803584998823e+00
1.255196544773202971e+00,2.198556423477683985e+00
1.255243849273647294e+00,2.189879538671485992e+00
1.255291909704944642e+00,2.181204945306214338e+00
1.255340571116569492e+00,2.172532464708267330e+00
1.255389563663585673e+00,2.163861975871602450e+00
1.255438553075092223e+00,2.155193437090947128e+00
1.255487202716976558e+00,2.146526892822811838e+00
1.255535235714683395e+00,2.137862464609534552e+00
1.255582485683045757e+00,2.129200327849803731e+00
1.255628926799630340e+00,2.120540678789928801e+00
1.255674677827563812e+00,2.111883697872989796e+00
1.255719979516908058e+00,2.103229516205930238e+00
1.255765149702176897e+00,2.094578191286050384e+00
1.255810524477582568e+00,2.085929696390962373e+00
1.255856396336309855e+00,2.077283925503031092e+00
1.255902960655527201e+00,2.068640712776565138e+00
1.255950280311490141e+00,2.059999862889425604e+00
1.255998274819903004e+00,2.051361186640459966e+00
1.256046735848568296e+00,2.042724535223696680e+00
